Site,Topic,Polarity,Comment,Article URL
Deseret,Sports,0.296,"Suggestion— everyone click on trollers.  (AZUte)Click on ignore, never see his comments again.  Perfect.",https://www.deseret.com/sports/2025/04/09/byu-football-brock-harris-commit-big-deal/
Deseret,Sports,0.8345,"My wife worked with his dad. I've known Tony and Gipper since they were in grade school. I love the family (RIP Mom...)Tony lacks Sunday grit. Hes too ho-hum. No fire. No killer instinct.He needs to stop just making money, and start getting tough.",https://www.deseret.com/sports/2025/04/09/masters-golf-tony-finau-utah-magic-links-augusta-national-favorites/
Deseret,Sports,0.6511,"Half the P12 finished ranked in ‘22, when we last won it, &amp; nearly half finished ranked in ‘23, which included the National Runners-Up….The final two years of the P12 were easily tougher than the current XII, it’s not even remotely debatable.bowl losses in a NY6 game, the sort of game that’s foreign to the zoobs, against finish ranked Top-10 opponents….When’s the last time the zoobs faced such a bowl game opponent, a finish ranked Top-10 opponent?You attempt to downplay a NY6 appearance &amp; that tells me you know very little about CFB….Definitely not a serious person.",https://www.deseret.com/sports/2025/04/07/tight-end-brock-harris-commits-to-byu-football/
Deseret,Sports,0.9672,"Honestly though, show us any Utah fan that has dropped Rising like toxic waste.  He chose not to return.  He may not be fully healed.  And he was in college football for a LONG time.  It was time.  And we accept that and agree.  We feel bad for him with his injuries.  They may well change the trajectory of his football options and goals.  But he's a great guy and will come out on top.  We'd love it if he returned to Utah to coach.  He's a Ute and we will always appreciate him.  ",https://www.deseret.com/sports/2025/04/06/byu-football-cougars-jake-retzlaff-heisman-ceremony-trophy-winner-odds/
Deseret,Sports,0.128,"His/her facts are often wrong, including the ND fan part.  Guaranteed he/she is a Utah fan.",https://www.deseret.com/sports/2025/04/08/byu-basketball-analysis-egor-demin-nba-draft-cougars-kevin-young-program/
Deseret,Sports,0.0,"Sweeter words have never been written. ",https://www.deseret.com/sports/2025/04/07/tight-end-brock-harris-commits-to-byu-football/
Deseret,Sports,-0.8634,"Somewhere in an impoverished nation a family is having to use a few weeks of income to make a temple trip. Somewhere here in the USA - maybe in your own ward - is a single mother who is asking herself ""should I pay tithing or should I pay rent.""Somewhere is a father who just lost his job and is wondering if he should pay tithing or buy groceries. And byu boosters are buying players,  spending millions and millions and out bidding other programs. This isn't a good look for byu and many people will blame the church as unfair as that might seem.  And lots of non-Utes fans are aware of all this.But it is so much easier to just blame ""silly yewt fans"".",https://www.deseret.com/sports/2025/04/09/nba-bound-egor-demin-byu-experience-about-much-more-than-nil-money/
Deseret,Sports,0.9372,"He has been fun to watch.This should be of no surprise.  I recall he was viewed as ""one and done"" from day one per his plan and that of his family.  The program agreed to the deal of the buyout from Real Madrid with the NIL knowing full well he was heading to the draft.  Young has stated the program will be built on managing one and done talent.Based on his play compared to other projected 1st rounders, I don't see him prepared for the physicality of the NBA, his 3 point is suspect based on FG%, and his defense is going to be a weak spot at the next level.The passing and vision is elite; but I think he would have better prepared himself with one more year under Young and college.However, he did have the deep knee bruise that kept him out early in the season that had to heighten concern for risk of greater injury without an NBA contract.In the end, he had to stick to the business plan in place.I hope he finds the success he seeks and can develop into an elite point guard.Let's what Young can bring in.",https://www.deseret.com/sports/2025/04/08/egor-demin-byu-basketball-declares-for-nba-draft/
Deseret,Sports,-0.4588,"They still get those awful dodge trucks, don’t they?",https://www.deseret.com/sports/2025/04/10/byu-basketball-adds-baylor-transfer-robert-wright/
Deseret,Sports,0.3612,"You sound like a Democrat analyzing Donald Trump.Ever watch 'The View'?  The same thinking skills.",https://www.deseret.com/sports/2025/04/07/byu-football-offense-2025-roderick-tight-ends-depth-chart-two-deep/
Deseret,Sports,0.0258,"I read the article too. It has nothing to do with Notre Dame either, yet here you, a self-identified non-BYU, non-Utah, pro-ND fan are so, stop calling people out for ""nothing to do with"" - you are the poster child for ""nothing to do with""",https://www.deseret.com/sports/2025/04/10/byu-basketball-adds-baylor-transfer-robert-wright/
Deseret,Sports,0.0,"What is hilariouis?",https://www.deseret.com/sports/2025/04/11/baylor-point-guard-robert-wright-made-visit-to-byu-friday/
Deseret,Sports,0.975,"There's a lot to like about the returning cast for next season. This is what reloading looks like. Quality guys every with some new talent sprinkled in among the 2 deep. There's not a position group that is really a concern and there's good depth behind all the starters.Credit to Kalani and staff and to the players for their loyalty in staying around year after year. Kalani had a mini dynasty in the years with Zach Wilson and Jaren Hall, then had a rebuilding moment (one season) and now has put together another roster that looks to be capable of winning at a high level again, stacking good year after good year.",https://www.deseret.com/sports/2025/04/07/byu-football-offense-2025-roderick-tight-ends-depth-chart-two-deep/
Deseret,Sports,0.0,"You already know the answer!",https://www.deseret.com/sports/2025/04/09/egor-demin-aj-dybantsa-reppin-byu-priceless/
Deseret,Sports,-0.4019,"If LA can’t handle it, they should not have submitted a bid. Same with SLC. Olympics are a farce anyway. ",https://www.deseret.com/utah/2025/04/07/oklahoma-holding-some-olympic-events-during-las-2028-summer-games-how-spread-out-are-salt-lake-milan-winter-games/
Deseret,Sports,0.872,"Thanks for your interest in BYU’s basketball model. I’m sure Tom Holmoe had a heck of a time deciding between you and KY. We do appreciate your concern and will take it under advisement. ",https://www.deseret.com/sports/2025/04/08/byu-basketball-analysis-egor-demin-nba-draft-cougars-kevin-young-program/
Deseret,Sports,0.0,"In other words:A rumor on the street...",https://www.deseret.com/sports/2025/04/11/baylor-point-guard-robert-wright-made-visit-to-byu-friday/
Deseret,Sports,0.4939,"Happy for the Utes, it's been a tough season so far. Go Utes",https://www.deseret.com/sports/2025/04/11/clutch-plays-late-lift-utah-past-byu-to-even-series/
Deseret,Sports,0.7717,"Recruting classes also consist of transfers, like the U's best D lineman and their future starting TE.",https://www.deseret.com/sports/2025/04/07/tight-end-brock-harris-commits-to-byu-football/
Deseret,Sports,0.8502,"A-Rod better reconstruct his O packages to incorporate more of a tight end agressive pass scheme or this kid won't stay long.  We've recently lost a highly recruited TE for the this very reason.  Amazing he chose the Y over such lauded competition.  BYU recruiting is definitely on the rise!!!",https://www.deseret.com/sports/2025/04/07/tight-end-brock-harris-commits-to-byu-football/
Deseret,Sports,0.8832,"Lol….IF any other position, I’d be impressed….But it’s mystifying why these TEs continue to commit to zoobville given Arod’s track record with the position [outside Covid]….He just simply doesn’t feature the TE.Perhaps, it’s in large part about achieving the zoob experience off the field?Regardless, thanks for the chuckle! 🤭",https://www.deseret.com/sports/2025/04/07/tight-end-brock-harris-commits-to-byu-football/
Deseret,Sports,-0.7197,"This entire situation is the result of a completely incompitant MWC commissioner.....one Gloria Nevarz. She had nearly all the leverage against WaZu and Oregan State and completely misplayed her hand. WaZu and OSU were completely orphaned by the old big name PAC12 schools with absolutely no options to hookup with another power conference. All they had was the PAC12 name with no TV contract. The MWC had an established collection of 12 schools with establishhed regional rivalriies with established TV contracts. Somehow being associated with an old brand name of a once glamerous power conference gutted the MWC. I don't have the details on the negotiations went that took eight schools from the MWC but it seems over the top stupid. WaZu and OSU would have made for a perfect addition to the MWC and would have increased the  MWC TV market to include a significant chunck of the Pacific Northwest. Now Utah State et al have handcuffed themselves to a conference in trouble finding another football playing school with no history with westcoast football and no TV contract. This might get ugly.  ",https://www.deseret.com/sports/2025/04/09/pac-12-conference-expansion-reason-to-worry/
Deseret,Sports,0.0,"So when Rising came to Utah, he was also a mercenary right.What about Terrence Brown? What is his connection to Utah? If none, then mercenary?Keanu Dawes had connections to BYU. I could not find any ties to Utah, so mercenary.What about all the football players from Florida, where they all mercenaries?",https://www.deseret.com/sports/2025/04/11/baylor-point-guard-robert-wright-made-visit-to-byu-friday/
Deseret,Sports,0.7418,"Lol!  Too funny!",https://www.deseret.com/sports/2025/04/09/dallin-hall-commits-to-virginia-byu-basketball/
